Country,Exchange,Ticker,Full Company Name,Sector,Industry,ISIC_Section,ISIC_Description,Incorporated in,Market_Tier,Stock_Price,Volume,Market_Cap,MCap_USD_B,log_MCap,Exchange_Name,Country_RU,has_mcap,has_price,has_volume,has_isic,Revenue,Revenue_Growth,Net_Income,Free_Cash_Flow,Profit_Margin,FCF_Margin,Is_Profitable,PE_Ratio,Dividend_Yield,Cluster,PCA1,PCA2
Indonesia,IDX,AKKU,PT Anugerah Kagum Karya Utama Tbk,Barang Konsumen Non-Primer,Pariwisata & Rekreasi,I,Accommodation and food service activities,INDONESIA,,38.0,56900.0,245079621632.0,0.015317476352,26.224848980947606,IDX,Индонезия,1,1,1,True,8360000000.0,6.61,-9020000000.0,-8310000000.0,-107.89473684210526,-99.4019138755981,0.0,,,7,0.44757997630869806,-0.11373479999943324
Indonesia,IDX,AKPI,Argha Karya Prima Ind. Tbk,Barang Baku,Barang Kimia,C,Manufacturing,INDONESIA,,500.0,8500.0,306123997184.0,0.019132749824,26.447256076375076,IDX,Индонезия,1,1,1,True,2940000000000.0,-1.56,7030000000.0,-18510000000.0,0.23911564625850337,-0.6295918367346939,1.0,,,3,0.3171620330418212,0.821545239438637
Indonesia,IDX,AKRA,PT AKR Corporindo Tbk.,Energi,Minyak & Gas,B,Mining and quarrying,INDONESIA,,1265.0,9804500.0,25046707863552.0,1.565419241472,30.85176351221002,IDX,Индонезия,1,1,1,True,42510000000000.0,4.4,2410000000000.0,2790000000000.0,5.669254293107504,6.563161609033169,1.0,,,7,1.152769780282082,-0.026877108516324244
Indonesia,IDX,AKSI,PT Mineral Sumberdaya Mandiri Tbk,Transportasi & Logistik,Logistik & Pengantaran,H,Transportation and storage,INDONESIA,,274.0,596900.0,197280006144.0,0.012330000384,26.007889907505998,IDX,Индонезия,1,1,1,True,438290000000.0,-4.64,-9990000000.0,28810000000.0,-2.279312783773301,6.573273403454334,0.0,,,9,0.4281722547372306,-0.13041657090262024
Indonesia,IDX,ALDO,Alkindo Naratama Tbk,Barang Baku,Wadah & Kemasan,C,Manufacturing,INDONESIA,,560.0,70600.0,1511023837184.0,0.094438989824,28.043808574861757,IDX,Индонезия,1,1,1,True,2050000000000.0,12.11,2980000000.0,5590000000.0,0.14536585365853658,0.27268292682926826,1.0,,,3,0.5432842260907531,0.8497868269400556
Indonesia,IDX,ALII,PT Ancara Logistics Indonesia Tbk,Energi,Batu Bara,B,Mining and quarrying,INDONESIA,,690.0,601500.0,10919802306560.0,0.68248764416,30.02159898228656,IDX,Индонезия,1,1,1,True,981940000000.0,6.92,372880000000.0,194230000000.0,37.973806953581686,19.780230971342444,1.0,,,7,1.035192297377097,-0.04156197746653434
Indonesia,IDX,ALKA,Alakasa Industrindo Tbk,Barang Baku,Logam & Mineral,B,Mining and quarrying,INDONESIA,,795.0,202100.0,292178231296.0,0.018261139456,26.400629834158572,IDX,Индонезия,1,1,1,True,148380000000.0,-24.57,-5220000000.0,-147020000000.0,-3.5179943388596846,-99.08343442512468,0.0,,,7,0.5223488515691334,-0.10561368709319811
Indonesia,IDX,ALMI,Alumindo Light Metal Industry Tbk,Barang Baku,Logam & Mineral,B,Mining and quarrying,INDONESIA,,74.0,67100.0,282384007168.0,0.017649000448,26.366533709120496,IDX,Индонезия,1,1,1,True,2260000000.0,-99.55,-200530000000.0,,-8873.008849557522,,0.0,,,7,0.5175197647865889,-0.1062168170871287
Indonesia,IDX,ALTO,Tri Banyan Tirta Tbk,Barang Konsumen Primer,Minuman,C,Manufacturing,INDONESIA,,18.0,44800.0,39453667328.0,0.002465854208,24.398392841337166,IDX,Индонезия,1,1,1,True,113170000000.0,-64.5,-42540000000.0,-7930000000.0,-37.58946717327914,-7.007157373862332,0.0,,,3,0.026978372684117985,0.7853026790558064
Indonesia,IDX,AMAG,Asuransi Multi Artha Guna Tbk,Keuangan,Asuransi,K,Financial and insurance activities,INDONESIA,,410.0,14000.0,2030218641408.0,0.126888665088,28.339164608309556,IDX,Индонезия,1,1,1,True,1130000000000.0,-37.71,243320000000.0,,21.53274336283186,,1.0,,,10,0.8036092396504438,-0.10279510765201991
Indonesia,IDX,AMAN,PT Makmur Berkah Amanda Tbk.,Properti & Real Estat,Pengelola & Pengembang Real Estat,L,Real estate activities,INDONESIA,,290.0,954400.0,1123314958336.0,0.070207184896,27.74730521392653,IDX,Индонезия,1,1,1,True,234520000000.0,8.56,61440000000.0,-44830000000.0,26.19819205185059,-19.115640457103872,1.0,,,0,0.630030288383669,-0.2554379487988975
Indonesia,IDX,AMAR,PT Bank Amar Indonesia Tbk.,Keuangan,Bank,K,Financial and insurance activities,INDONESIA,,200.0,205800.0,3602734645248.0,0.22517091532800002,28.91271429670257,IDX,Индонезия,1,1,1,True,904750000000.0,16.02,237370000000.0,-668780000000.0,26.23597678916828,-73.91876208897486,1.0,,,10,0.8848419667201088,-0.09264952601501382
Indonesia,IDX,AMFG,Asahimas Flat Glass Tbk,Perindustrian,Produk & Perlengkapan Bangunan,C,Manufacturing,INDONESIA,,3290.0,26100.0,1427859963904.0,0.089241247744,27.987197910544307,IDX,Индонезия,1,1,1,True,5010000000000.0,-10.88,138640000000.0,-76460000000.0,2.767265469061876,-1.5261477045908185,1.0,,,3,0.535266370381309,0.8487854348584609
Indonesia,IDX,AMIN,PT Ateliers Mecaniques D Indonesie Tbk.,Perindustrian,Mesin,C,Manufacturing,INDONESIA,,232.0,7800.0,250560004096.0,0.015660000256,26.24696426609623,IDX,Индонезия,1,1,1,True,380780000000.0,6.72,20040000000.0,52040000000.0,5.2628814538578705,13.666684174589003,1.0,,,3,0.28879439500115406,0.8180022562350348
Indonesia,IDX,AMMN,PT Amman Mineral Internasional Tbk.,Barang Baku,Logam & Mineral,B,Mining and quarrying,INDONESIA,,4630.0,155812200.0,335759336800256.0,20.984958550016,33.4474157597323,IDX,Индонезия,1,1,1,True,11920000000000.0,-78.85,-4318860000000.0,-46614540000000.0,-36.23204697986577,-391.06157718120807,0.0,,,7,1.5203960119020652,0.019037661051941046
Indonesia,IDX,AMMS,PT Agung Menjangan Mas Tbk,Barang Konsumen Primer,Produk Makanan Pertanian,A,"Agriculture, forestry and fishing",INDONESIA,,398.0,102800.0,491648122880.0,0.03072800768,26.921029100164677,IDX,Индонезия,1,1,1,True,8840000000.0,-32.78,153920000.0,-5090000000.0,1.7411764705882353,-57.57918552036199,1.0,,,8,0.5399085112652091,-0.13692317887292513
Indonesia,IDX,AMOR,PT Ashmore Asset Management Indonesia Tbk.,Keuangan,Jasa Investasi,K,Financial and insurance activities,INDONESIA,,308.0,240600.0,679426981888.0,0.042464186368,27.244515606173383,IDX,Индонезия,1,1,1,True,266670000000.0,-17.77,72390000000.0,66220000000.0,27.145910676116547,24.83218959763003,1.0,,,10,0.6485724129776745,-0.12215847065227961
Indonesia,IDX,AMRT,PT Sumber Alfaria Trijaya Tbk.,Barang Konsumen Primer,Perdagangan Ritel Barang Primer,G,Wholesale and retail trade,INDONESIA,,1445.0,35281500.0,60002907717632.0,3.7501817323520004,31.72541413893694,IDX,Индонезия,1,1,1,True,124490000000000.0,8.12,3060000000000.0,4600000000000.0,2.458028757329906,3.695075909711623,1.0,,,7,1.228757762140633,-0.01769593245335009
Indonesia,IDX,ANDI,PT Andira Agro Tbk,Barang Konsumen Primer,Produk Makanan Pertanian,A,"Agriculture, forestry and fishing",INDONESIA,,24.0,11291600.0,224399982592.0,0.014024998912,26.13669593301919,IDX,Индонезия,1,1,1,True,288090000000.0,86.88,-11020000000.0,-18430000000.0,-3.8251935159151653,-6.397306397306397,0.0,,,8,0.42882219496551893,-0.1507973319566477
Indonesia,IDX,ANJT,PT Austindo Nusantara Jaya Tbk.,Barang Konsumen Primer,Produk Makanan Pertanian,A,"Agriculture, forestry and fishing",INDONESIA,,1540.0,47800.0,5165429555200.0,0.3228393472,29.27300938158605,IDX,Индонезия,1,1,1,True,4280000000000.0,12.13,523870000000.0,340510000000.0,12.239953271028037,7.955841121495327,1.0,,,8,0.8730231064613919,-0.09531874871335727
Indonesia,IDX,ANTM,Aneka Tambang Tbk.,Barang Baku,Logam & Mineral,B,Mining and quarrying,INDONESIA,,3750.0,114095000.0,90115368026112.0,5.632210501632,32.132111832325606,IDX,Индонезия,1,1,1,True,98020000000000.0,83.73,7420000000000.0,6980000000000.0,7.569883697204652,7.120995715160171,1.0,,,7,1.3341074878021755,-0.004228890465798163
Indonesia,IDX,APEX,Apexindo Pratama Duta Tbk,Energi,"Pendukung Minyak, Gas & Batu Bara",B,Mining and quarrying,INDONESIA,,170.0,19130400.0,602899283968.0,0.037681205248000005,27.12501599479469,IDX,Индонезия,1,1,1,True,1460000000000.0,14.76,18190000000.0,313720000000.0,1.2458904109589042,21.48767123287671,1.0,,,7,0.6249447808684174,-0.0927999430040981
Indonesia,IDX,APIC,PACIFIC STRATEGIC FINANCIAL Tbk,Keuangan,Perusahaan Holding & Investasi,K,Financial and insurance activities,INDONESIA,,1155.0,412400.0,13590092316672.0,0.8493807697920001,30.24036213705396,IDX,Индонезия,1,1,1,True,2100000000000.0,16.5,96550000000.0,-406390000000.0,4.597619047619047,-19.351904761904763,1.0,,,10,1.072878778250888,-0.06916462170407305
Indonesia,IDX,APII,PT Arita Prima Indonesia Tbk.,Perindustrian,Mesin,C,Manufacturing,INDONESIA,,180.0,156100.0,193636794368.0,0.012102299648,25.989250047284717,IDX,Индонезия,1,1,1,True,301280000000.0,-2.11,9660000000.0,-117950000.0,3.2063197026022303,-0.0391496282527881,1.0,,,3,0.25229393266572264,0.8134435219198
Indonesia,IDX,APLI,Asiaplast Industries Tbk,Barang Baku,Barang Kimia,C,Manufacturing,INDONESIA,,254.0,12800.0,346118520832.0,0.021632407552,26.570047099105956,IDX,Индонезия,1,1,1,True,313390000000.0,-26.45,-708020000.0,23890000000.0,-0.22592297137751685,7.62308944127126,0.0,,,3,0.3345531149968124,0.8237173029417977
Indonesia,IDX,APLN,PT Agung Podomoro Land Tbk.,Properti & Real Estat,Pengelola & Pengembang Real Estat,L,Real estate activities,INDONESIA,,150.0,39956300.0,3404899024896.0,0.212806189056,28.856236400140528,IDX,Индонезия,1,1,1,True,5380000000000.0,14.61,552810000000.0,1200000000000.0,10.275278810408922,22.304832713754646,1.0,,,0,0.7870899228177035,-0.23582194672054443
Indonesia,IDX,ARCI,PT Archi Indonesia Tbk,Barang Baku,Logam & Mineral,B,Mining and quarrying,INDONESIA,,1600.0,251275200.0,40375997693952.0,2.523499855872,31.329256607852184,IDX,Индонезия,1,1,1,True,6690000000000.0,37.04,1420000000000.0,401700000000.0,21.225710014947683,6.004484304932736,1.0,,,7,1.2203978639527864,-0.01843068219793914
