Country,Exchange,Ticker,Full Company Name,ISIC_Section,Market_Cap_USD,Volume,turnover,KMeans,Hierarchical,GMM,DBSCAN
Indonesia,IDX,SRSN,Indo Acidatama Tbk,C,20317499.392,2295100.0,0.11296173587698956,1,0,1,0
Indonesia,IDX,SRTG,PT Saratoga Investama Sedaya Tbk.,K,1393092198.4,4752000.0,0.003411116655062591,0,1,0,0
Indonesia,IDX,SSIA,PT Surya Semesta Internusa Tbk,F,361716023.296,10589200.0,0.029274898865441275,1,0,1,0
Indonesia,IDX,SSMS,PT Sawit Sumbermas Sarana Tbk.,C,812601573.376,6859600.0,0.0084415293112237,0,1,0,0
Indonesia,IDX,SSTM,Sunson Textile Manufacturer Tbk,C,36590911.488,262600.0,0.007176645492586862,0,1,0,0
Indonesia,IDX,STAA,PT Sumber Tani Agung Resources Tbk,C,814200389.632,5563400.0,0.006832961603610298,0,1,0,0
Indonesia,IDX,STAR,PT Buana Artha Anugerah Tbk.,K,184500027.392,53500.0,0.000289972856677851,0,1,0,0
Indonesia,IDX,STRK,PT Lovina Beach Brewery Tbk.,C,71702282.24,1874400.0,0.026141427322021044,1,0,1,0
Indonesia,IDX,STTP,PT Siantar Top Tbk,C,790093758.464,200.0,2.5313451455282294e-07,0,1,0,0
Indonesia,IDX,SULI,PT SLJ Global Tbk,C,37134561.28,1097900.0,0.029565449601563192,1,0,1,0
Indonesia,IDX,SUNI,PT Sunindo Pratama Tbk,D,124999999.488,504400.0,0.004035200016528179,0,1,0,0
Indonesia,IDX,SUPR,Solusi Tunas Pratama Tbk,J,3117679116.288,200.0,6.415028376561275e-08,0,1,0,0
Indonesia,IDX,SURE,PT Super Energy Tbk.,D,255524044.8,100.0,3.913526027590496e-07,0,1,0,0
Indonesia,IDX,SURI,PT Maja Agung Latexindo Tbk.,Q,22566211.584,1419200.0,0.06289048539304877,1,0,0,0
Indonesia,IDX,SWAT,PT Sriwahana Adityakarta Tbk.,C,3019200.0,204000.0,0.06756756756756757,1,0,1,0
Indonesia,IDX,SWID,PT Saraswanti Indoland Development Tbk,C,30290735.104,475500.0,0.015697869278095154,0,1,0,0
Indonesia,IDX,TALF,PT Tunas Alfin Tbk,C,43986636.8,47500.0,0.001079873421920723,0,1,0,0
Indonesia,IDX,TAMA,PT Lancartama Sejati Tbk.,F,8475004.416,11927700.0,1.407397496747216,1,0,1,0
Indonesia,IDX,TAMU,PT Pelayaran Tamarin Samudra Tbk.,D,70312493.056,2929400.0,0.04166258189233733,1,0,1,0
Indonesia,IDX,TAPG,PT Triputra Agro Persada Tbk.,C,2165167620.096,19166400.0,0.008852155289090361,0,1,0,0
Indonesia,IDX,TARA,PT Agung Semesta Sejahtera Tbk,L,18880585.728,1753800.0,0.092889067387306,1,0,1,0
Indonesia,IDX,TAXI,Express Transindo Utama Tbk,H,9584668.672,34206000.0,3.568824460247341,1,0,1,0
Indonesia,IDX,TAYS,PT Jaya Swarasa Agung Tbk,C,3777537.28,2370300.0,0.6274722985659059,1,0,1,0
Indonesia,IDX,TBIG,PT Tower Bersama Infrastructure Tbk,J,2258550128.64,1397800.0,0.0006188926171152526,0,1,0,0
Indonesia,IDX,TBLA,Tunas Baru Lampung Tbk,C,240286498.816,737800.0,0.003070501270922309,0,1,0,0
Indonesia,IDX,TBMS,Tembaga Mulia Semanan Tbk,B,58774401.024,71200.0,0.0012114117500053488,0,1,1,0
Indonesia,IDX,TCID,Mandom Indonesia Tbk,C,67608670.208,15200.0,0.0002248232357364339,0,1,0,0
Indonesia,IDX,TCPI,PT Transcoal Pacific Tbk.,D,3656250032.128,5882800.0,0.0016089709260326789,0,1,0,0
Indonesia,IDX,TDPM,PT Tianrong Chemicals Industry Tbk,C,77982924.8,2543500.0,0.032616114444581595,1,0,1,0
Indonesia,IDX,TEBE,PT Dana Brata Luhur Tbk.,D,92359368.704,1455400.0,0.015758011563118967,0,1,0,0
Indonesia,IDX,TECH,PT Indosterling Technomedia Tbk,J,3925937.664,0.0,0.0,0,1,0,0
Indonesia,IDX,TELE,PT Omni Inovasi Indonesia Tbk,C,4112397.824,779300.0,0.18950014890388192,1,0,1,0
Indonesia,IDX,TFAS,PT Telefast Indonesia Tbk.,J,21124415.488,251500.0,0.011905654863817077,0,1,0,0
Indonesia,IDX,TFCO,Tifico Fiber Indonesia Tbk,C,271298052.096,200.0,7.371965941326741e-07,0,1,0,0
Indonesia,IDX,TGKA,Tigaraksa Satria Tbk,C,266362896.384,5800.0,2.1774804519464583e-05,0,1,0,0
Indonesia,IDX,TGRA,PT Terregra Asia Energy,D,4640625.152,84600.0,0.0182303024331839,0,1,0,0
Indonesia,IDX,TGUK,PT Platinum Wahab Nusantara Tbk.,C,30580557.824,155950800.0,5.099671526515055,1,0,1,0
Indonesia,IDX,TIFA,KDB Tifa Finance Tbk,K,79480766.464,102600.0,0.0012908783415730095,0,1,0,0
Indonesia,IDX,TINS,PT Timah Tbk.,B,1545408741.376,29207500.0,0.018899530731264175,0,0,1,0
Indonesia,IDX,TIRA,Tira Austenite Tbk,C,41159999.488,137600.0,0.003343051547901905,0,1,0,0
Indonesia,IDX,TKIM,Pabrik Kertas Tjiwi Kimia Tbk,G,1760917192.704,2605500.0,0.0014796266461565347,0,1,1,0
Indonesia,IDX,TLDN,PT Teladan Prima Agro Tbk,C,493586481.152,479300.0,0.000971055768953282,0,1,0,0
Indonesia,IDX,TLKM,PT Telkom Indonesia (Persero) Tbk,J,18883735977.984,164842700.0,0.008729347846855374,0,1,0,0
Indonesia,IDX,TMAS,PT Temas Tbk.,H,444287942.656,13158300.0,0.02961660386581346,1,0,1,0
Indonesia,IDX,TMPO,Tempo Inti Media Tbk,C,8069791.232,9624200.0,1.1926206915782578,1,0,1,0
Indonesia,IDX,TNCA,PT Trimuda Nuansa Citra Tbk.,H,4479925.248,121200.0,0.02705402284426689,1,0,1,0
Indonesia,IDX,TOBA,PT TBS Energi Utama Tbk,D,270946025.472,10921600.0,0.04030913530092973,1,0,1,0
Indonesia,IDX,TOOL,PT Rohartindo Nusantara Luas Tbk,C,7175071.232,6090500.0,0.8488417470807905,1,0,1,0
Indonesia,IDX,TOPS,PT Totalindo Eka Persada Tbk.,F,2083124.992,0.0,0.0,0,1,1,0
Indonesia,IDX,TOSK,PT Topindo Solusi Komunika Tbk.,J,16407288.832,13963100.0,0.8510303038468506,1,0,1,0
Indonesia,IDX,TOTL,Total Bangun Persada Tbk,F,212059373.568,6171600.0,0.02910317000451284,1,0,1,0
Indonesia,IDX,TOTO,Surya Toto Indonesia Tbk,C,175440003.072,408700.0,0.0023295713226376934,0,1,0,0
Indonesia,IDX,TOWR,Sarana Menara Nusantara Tbk,J,1765555830.784,29718500.0,0.01683237623066466,0,0,0,0
Indonesia,IDX,TOYS,PT Sunindo Adipersada Tbk.,C,717500.352,0.0,0.0,0,1,0,0
Indonesia,IDX,TPIA,PT Chandra Asri Pacific Tbk,C,27708283158.528,11349900.0,0.0004096211928780853,0,1,0,0
Indonesia,IDX,TPMA,Trans Power Marine Tbk,D,127840059.392,3200000.0,0.025031277482340172,1,0,0,0
Indonesia,IDX,TRAM,Trada Alam Minera Tbk.,D,155136262.144,100800.0,0.0006497513773178047,0,1,0,0
Indonesia,IDX,TRGU,PT Cerestar Indonesia Tbk,C,90875658.24,63700.0,0.0007009577837859521,0,1,0,0
Indonesia,IDX,TRIM,PT Trimegah Sekuritas Indonesia Tbk,K,216833654.784,26800.0,0.00012359704966785235,0,1,0,0
Indonesia,IDX,TRIN,PT Perintis Triniti Properti Tbk,L,219038908.416,34056300.0,0.1554805958734969,1,0,1,0
Indonesia,IDX,TRIS,Trisula International Tbk,C,32490788.864,1220500.0,0.03756449266617597,1,0,1,0
Indonesia,IDX,TRJA,PT Transkon Jaya Tbk.,H,11704050.688,173800.0,0.014849559749275073,0,1,1,0
Indonesia,IDX,TRON,PT Teknologi Karya Digital Nusa Tbk.,J,21203126.272,3570500.0,0.16839497884399526,1,0,1,0
Indonesia,IDX,TRST,Trias Sentosa Tbk,C,81782996.992,10000.0,0.0001222748048836875,0,1,0,0
Indonesia,IDX,TRUE,PT Triniti Dinamik Tbk,L,63881224.192,336774200.0,5.2718808109844435,1,0,1,0
Indonesia,IDX,TRUK,PT Guna Timur Raya Tbk.,H,5535683.072,29900.0,0.0054013207785028345,0,1,1,0
Indonesia,IDX,TRUS,Trust Finance Indonesia Tbk,K,19599998.976,2400.0,0.0001224489859891715,0,1,0,0
Indonesia,IDX,TSPC,Tempo Scan Pacific Tbk,Q,704666337.28,2689500.0,0.003816699986523301,0,1,0,0
Indonesia,IDX,TUGU,PT Asuransi Tugu Pratama Indonesia Tbk,K,273334878.208,758000.0,0.00277315505788904,0,1,0,0
Indonesia,IDX,TYRE,PT King Tire Indonesia Tbk.,C,25234216.96,272600.0,0.010802792114853878,0,1,0,0
Indonesia,IDX,UANG,PT Pakuan Tbk,L,257125007.36,188600.0,0.0007334953606279986,0,1,0,0
Indonesia,IDX,UCID,PT Uni-Charm Indonesia Tbk.,C,106512171.008,3111000.0,0.029207929671871365,1,0,1,0
Indonesia,IDX,UDNG,PT Agro Bahari Nusantara Tbk,C,140550094.848,4775200.0,0.03397507490239841,1,0,1,0
Indonesia,IDX,UFOE,PT Damai Sejahtera Abadi Tbk,C,25903214.592,177400.0,0.006848570835481885,0,1,0,0
Indonesia,IDX,ULTJ,PT Ultrajaya Milk Industry & Trading Company Tbk,C,1023570345.984,2645500.0,0.0025845805423922994,0,1,0,0
Indonesia,IDX,UNIC,Unggul Indah Cahaya Tbk,C,236587319.296,2200.0,9.298892292902341e-06,0,1,0,0
Indonesia,IDX,UNIQ,PT Ulima Nitra Tbk,D,24523304.96,1062600.0,0.04333021188348016,1,0,1,0
Indonesia,IDX,UNIT,Nusantara Inti Corpora Tbk,C,1489588.48,10100.0,0.00678039615343964,0,1,0,0
Indonesia,IDX,UNSP,Bakrie Sumatera Plantations Tbk,C,42190237.696,1362200.0,0.03228708996178868,1,0,1,0
Indonesia,IDX,UNTD,PT Terang Dunia Internusa Tbk.,C,29999998.976,17336200.0,0.5778733530580771,1,0,1,0
Indonesia,IDX,UNTR,United Tractors Tbk,C,6809641811.968,5571900.0,0.0008182368696995694,0,1,0,0
Indonesia,IDX,UNVR,Unilever Indonesia Tbk,C,4747654332.416,50594200.0,0.010656673055271374,0,1,0,0
Indonesia,IDX,URBN,PT Urban Jakarta Propertindo Tbk.,L,30416080.896,120100.0,0.003948569193074255,0,1,0,0
Indonesia,IDX,UVCR,PT Trimegah Karya Pratama Tbk.,J,13750995.968,1323400.0,0.09624030165376309,1,0,1,0
Indonesia,IDX,VAST,PT Vastland Indonesia Tbk,L,20053274.624,5772400.0,0.28785323635330473,1,0,1,0
Indonesia,IDX,VERN,PT Verona Indah Pictures Tbk,C,27104624.64,356200.0,0.013141668801210154,0,1,0,0
Indonesia,IDX,VICI,PT Victoria Care Indonesia Tbk,C,220106244.096,1748000.0,0.007941619317431106,0,1,0,0
Indonesia,IDX,VICO,PT Victoria Investama Tbk.,K,138855809.024,458700.0,0.0033034267937664587,0,1,0,0
Indonesia,IDX,VINS,PT Victoria Insurance Tbk.,K,15145950.208,215400.0,0.014221623407042961,0,1,0,0
Indonesia,IDX,VISI,PT Satu Visi Putra Tbk.,C,107625005.056,8319500.0,0.07730080937669787,1,0,1,0
Indonesia,IDX,VIVA,PT Visi Media Asia Tbk,C,36015591.424,5365300.0,0.1489715922428163,1,0,1,0
Indonesia,IDX,VKTR,PT VKTR Teknologi Mobilitas Tbk,C,1845703081.984,33955000.0,0.018396783497538934,0,0,0,0
Indonesia,IDX,VOKS,Voksel Electric Tbk,C,48828329.984,36000.0,0.0007372769048582336,0,1,0,0
Indonesia,IDX,VRNA,PT Mizuho Leasing Indonesia Tbk,K,26304012.288,367600.0,0.01397505429875809,0,1,0,0
Indonesia,IDX,VTNY,PT Venteny Fortuna International Tbk,K,23886049.28,12741200.0,0.5334159638809889,1,0,1,0
Indonesia,IDX,WAPO,Wahana Pronatural Tbk,C,8764019.712,504500.0,0.05756490932000314,1,0,1,0
Indonesia,IDX,WEGE,PT Wijaya Karya Bangunan Gedung Tbk.,F,36493250.56,4792600.0,0.1313283943319956,1,0,1,0
Indonesia,IDX,WEHA,PT WEHA Transportasi Indonesia Tbk,H,10589023.232,2581700.0,0.24380907883912364,1,0,1,0
Indonesia,IDX,WGSH,PT Wira Global Solusi Tbk,J,16028437.504,409500.0,0.025548341807977642,1,0,0,0
Indonesia,IDX,WICO,Wicaksana Overseas International Tbk,C,18401648.64,200.0,1.0868591391602617e-05,0,1,0,0
Indonesia,IDX,WIDI,PT Widiant Jaya Krenindo Tbk.,C,2700053.504,4574500.0,1.694225685981073,1,0,1,0
Indonesia,IDX,WIFI,PT Solusi Sinergi Digital Tbk,J,663568646.144,16197900.0,0.02441028534745585,1,0,0,0
Indonesia,IDX,WIIM,Wismilak Inti Makmur Tbk,C,252336193.536,5328000.0,0.02111468800943084,0,0,0,0
Indonesia,IDX,WIKA,PT Wijaya Karya (Persero) Tbk,F,508367536.128,19976800.0,0.039295978952853736,1,0,1,0
Indonesia,IDX,WINE,PT Hatten Bali Tbk,C,29640626.176,135700.0,0.004578175885834566,0,1,0,0
Indonesia,IDX,WINR,PT Winner Nusantara Jaya Tbk,L,8834595.84,66708200.0,7.550792498958278,1,0,1,0
Indonesia,IDX,WINS,Wintermar Offshore Marine Tbk,D,138593370.112,3781800.0,0.02728701955182888,1,0,1,0
Indonesia,IDX,WIRG,PT WIR ASIA Tbk,J,54469963.776,47051300.0,0.86380266734694,1,0,1,0
Indonesia,IDX,WMPP,PT Widodo Makmur Perkasa Tbk,C,44128501.76,2418800.0,0.054812647235454204,1,0,1,0
Indonesia,IDX,WMUU,PT Widodo Makmur Unggas Tbk,C,49338236.928,67581100.0,1.3697510127616046,1,0,1,0
Indonesia,IDX,WOMF,PT Wahana Ottomitra Multiartha Tbk,K,66148147.2,104000.0,0.0015722284659849097,0,1,0,0
Indonesia,IDX,WOOD,PT Integra Indocabinet Tbk,C,119798177.792,1473000.0,0.01229567950989623,0,1,0,0
Indonesia,IDX,WOWS,PT Ginting Jaya Energi Tbk,D,8665019.392,25696200.0,2.9655098087517353,1,0,1,0
Indonesia,IDX,WSBP,PT Waskita Beton Precast Tbk.,F,65235546.112,15381900.0,0.23579016221603327,1,0,1,0
Indonesia,IDX,WSKT,PT Waskita Karya (Persero) Tbk,F,363685937.152,0.0,0.0,0,1,1,0
Indonesia,IDX,WTON,Wijaya Karya Beton,F,47935066.112,2553500.0,0.05326997972702827,1,0,1,0
Indonesia,IDX,YELO,PT Yelooo Integra Datanet Tbk.,C,10639807.488,112875900.0,10.608829166063948,1,0,1,0
Indonesia,IDX,YOII,PT Asuransi Digital Bersama Tbk,K,20548124.672,2124600.0,0.10339629693288246,1,0,1,0
Indonesia,IDX,YPAS,Yanaprima Hastapersada Tbk,C,26302502.912,38800.0,0.0014751447848827444,0,1,0,0
Indonesia,IDX,YULE,Yulie Sekuritas Indonesia Tbk,K,332338167.808,73100.0,0.0002199566799147538,0,1,0,0
Indonesia,IDX,YUPI,PT Yupi Indo Jelly Gum Tbk,C,793035341.824,24600.0,3.102005510046932e-05,0,1,0,0
Indonesia,IDX,ZATA,PT Bersama Zatta Jaya Tbk,C,37701001.216,41410900.0,1.0984031899509754,1,0,1,0
Indonesia,IDX,ZBRA,PT Dosni Roha Indonesia Tbk,C,1669397.76,3100.0,0.001856957086129072,0,1,0,0
Indonesia,IDX,ZINC,PT Kapuas Prima Coal Tbk,B,52078125.056,11646600.0,0.22363708346789218,1,0,1,0
Indonesia,IDX,ZONE,PT Mega Perintis Tbk.,C,17838514.176,11300.0,0.0006334608302300794,0,1,0,0
Indonesia,IDX,ZYRX,PT Zyrexindo Mandiri Buana Tbk,J,11750010.88,551600.0,0.04694463738232726,1,0,1,0
Malaysia,BURSA,DYNAFNT,DYNAFNT Berhad,J,24000000.0,0.0,0.0,0,1,0,0
Malaysia,BURSA,CAPITALA,CAPITALA Berhad,C,441973333.3333333,400472.0,0.0009060999155303487,0,1,0,0
Malaysia,BURSA,VANTNRG,VANTNRG Berhad,D,182988888.8888889,37097.0,0.00020272815592932176,0,1,0,0
Malaysia,BURSA,CARLSBG,CARLSBG Berhad,C,1161842222.2222223,238.0,2.0484709149645485e-07,0,1,0,0
Malaysia,BURSA,TXCD,TXCD Berhad,F,7271111.111111111,2624.0,0.000360880195599022,0,1,1,0
Malaysia,BURSA,NPS,NPS Berhad,Q,4471111.111111111,0.0,0.0,0,1,0,0
Malaysia,BURSA,NESTLE,NESTLE Berhad,C,5258011111.111111,899.0,1.709771967009072e-07,0,1,0,0
Malaysia,BURSA,HEIM,HEIM Berhad,C,1514517777.7777777,943.0,6.226404297370781e-07,0,1,0,0
Malaysia,BURSA,IDBTECH,IDBTECH Berhad,J,14444444.444444444,0.0,0.0,0,1,0,0
Malaysia,BURSA,ADB,ADB Berhad,J,83186666.66666667,1464.0,1.7598974194582463e-05,0,1,0,0
Malaysia,BURSA,SLIC,SLIC Berhad,J,16933333.333333332,0.0,0.0,0,1,0,0
Malaysia,BURSA,RPLANET,RPLANET Berhad,J,11355555.555555556,0.0,0.0,0,1,0,0
Malaysia,BURSA,UCHITEC,UCHITEC Berhad,C,291508888.8888889,1689.0,5.793991416309013e-06,0,1,0,0
Malaysia,BURSA,JASKITA,JASKITA Berhad,C,19980000.0,0.0,0.0,0,1,0,0
Malaysia,BURSA,UNIWALL,UNIWALL Berhad,F,79642222.22222222,0.0,0.0,0,1,1,0
Malaysia,BURSA,MFGROUP,MFGROUP Berhad,C,17066666.666666668,0.0,0.0,0,1,0,0
Malaysia,BURSA,BAT,BAT Berhad,C,382611111.1111111,5132.0,1.341309713953826e-05,0,1,0,0
Malaysia,BURSA,MPSOL,MPSOL Berhad,C,8368888.888888889,0.0,0.0,0,1,0,0
Malaysia,BURSA,BNASTRA,BNASTRA Berhad,F,494824444.4444444,9442.0,1.908151488069843e-05,0,1,1,0
Malaysia,BURSA,DYNAMIC,DYNAMIC Berhad,J,15277777.777777778,0.0,0.0,0,1,0,0
Malaysia,BURSA,TPTEC,TPTEC Berhad,C,17777777.777777776,0.0,0.0,0,1,0,0
Malaysia,BURSA,99SMART,99SMART Berhad,C,6570666666.666667,111845.0,1.70218648538961e-05,0,1,0,0
Malaysia,BURSA,SUNCON,SUNCON Berhad,F,1991360000.0,14741.0,7.402478708018641e-06,0,1,1,0
Malaysia,BURSA,CHB,CHB Berhad,C,52455555.55555555,5756.0,0.00010973098919720399,0,1,0,0
Malaysia,BURSA,ENEST,ENEST Berhad,C,14466666.666666664,0.0,0.0,0,1,0,0
Malaysia,BURSA,MRDIY,MRDIY Berhad,C,3454013333.3333335,53627.0,1.5525996811438674e-05,0,1,0,0
Malaysia,BURSA,BURSA,BURSA Berhad,K,1593420000.0,12565.0,7.885554342232431e-06,0,1,0,0
Malaysia,BURSA,HUPSENG,HUPSENG Berhad,C,179555555.55555555,1323.0,7.368193069306931e-06,0,1,0,0
Malaysia,BURSA,MUIPROP,MUIPROP Berhad,L,33957777.777777776,370.0,1.089588377723971e-05,0,1,0,0
Malaysia,BURSA,ALPHA,ALPHA Berhad,Q,307800000.0,18405.0,5.97953216374269e-05,0,1,0,0
Malaysia,BURSA,UTDPLT,UTDPLT Berhad,A,4714573333.333333,5113.0,1.0845095915360316e-06,0,1,0,0
Malaysia,BURSA,AUTORIS,AUTORIS Berhad,K,40931111.11111111,0.0,0.0,0,1,0,0
Malaysia,BURSA,SENDAI,SENDAI Berhad,F,65128888.88888889,35135.0,0.0005394687457349529,0,1,1,0
Malaysia,BURSA,WELLCAL,WELLCAL Berhad,C,138317777.7777778,1586.0,1.1466349629677232e-05,0,1,0,0
Malaysia,BURSA,HUMEIND,HUMEIND Berhad,C,552980000.0,949.0,1.7161560996781078e-06,0,1,0,0
Malaysia,BURSA,SBS,SBS Berhad,J,14700000.000000002,25945.0,0.0017649659863945577,0,1,0,0
Malaysia,BURSA,CEPCO,CEPCO Berhad,C,27693333.333333332,519.0,1.874097255657198e-05,0,1,0,0
Malaysia,BURSA,PESTEC,PESTEC Berhad,C,42622222.222222224,34738.0,0.0008150208550573514,0,1,0,0
Malaysia,BURSA,M&G,M&G Berhad,H,32035555.555555556,36579.0,0.0011418250554938957,0,1,1,0
Malaysia,BURSA,PECCA,PECCA Berhad,C,259022222.2222222,11718.0,4.523936170212766e-05,0,1,0,0
Malaysia,BURSA,MAXIS,MAXIS Berhad,J,6442180000.0,51872.0,8.051932730845769e-06,0,1,0,0
Malaysia,BURSA,SCICOM,SCICOM Berhad,C,116115555.55555555,5466.0,4.707379621832657e-05,0,1,0,0
Malaysia,BURSA,SANCY,SANCY Berhad,J,54333333.333333336,0.0,0.0,0,1,0,0
Malaysia,BURSA,MCLEAN,MCLEAN Berhad,C,29271111.111111112,9320.0,0.0003184026723352566,0,1,0,0
Malaysia,BURSA,GASMSIA,GASMSIA Berhad,D,1552213333.3333333,10570.0,6.8096309785596486e-06,0,1,0,0
Malaysia,BURSA,MMIS,MMIS Berhad,C,26666666.666666668,0.0,0.0,0,1,0,0
Malaysia,BURSA,KGB,KGB Berhad,C,899382222.2222222,21854.0,2.4298901468168274e-05,0,1,0,0
Malaysia,BURSA,WPRTS,WPRTS Berhad,H,4563144444.444445,63960.0,1.4016650311797663e-05,0,1,1,0
Malaysia,BURSA,CLOUDPT,CLOUDPT Berhad,J,59066666.666666664,37895.0,0.0006415632054176072,0,1,0,0
Malaysia,BURSA,ASTRA,ASTRA Berhad,C,30240000.0,0.0,0.0,0,1,0,0
Malaysia,BURSA,SUNMOW,SUNMOW Berhad,F,52506666.666666664,0.0,0.0,0,1,1,0
Malaysia,BURSA,SSB8,SSB8 Berhad,F,292911111.1111111,19486.0,6.65253015704423e-05,0,1,1,0
Malaysia,BURSA,FOCUSP,FOCUSP Berhad,C,66391111.11111111,1353.0,2.037923416789396e-05,0,1,0,0
Malaysia,BURSA,VANZO,VANZO Berhad,C,14522222.22222222,0.0,0.0,0,1,0,0
Malaysia,BURSA,HAWK,HAWK Berhad,D,31613333.333333332,5329.0,0.00016856811471952762,0,1,0,0
Malaysia,BURSA,SEB,SEB Berhad,C,11377777.777777778,0.0,0.0,0,1,0,0
Malaysia,BURSA,INNO,INNO Berhad,A,203248888.8888889,2468.0,1.214274780783276e-05,0,1,0,0
Malaysia,BURSA,MNHLDG,MNHLDG Berhad,F,263688888.8888889,108195.0,0.0004103130793864824,0,1,1,0
Malaysia,BURSA,ECOSHOP,ECOSHOP Berhad,C,1816144444.4444444,41719.0,2.297119049512704e-05,0,1,0,0
Malaysia,BURSA,PMETAL,PMETAL Berhad,C,14025660000.0,233674.0,1.666046375001248e-05,0,1,0,0
Malaysia,BURSA,SMRT,SMRT Berhad,J,14746666.666666666,65073.0,0.004412726039783002,0,1,0,0
Malaysia,BURSA,TECGUAN,TECGUAN Berhad,C,18800000.0,2.0,1.0638297872340426e-07,0,1,0,0
Malaysia,BURSA,TAFI,TAFI Berhad,C,53962222.222222224,5930.0,0.00010989169377753983,0,1,0,0
Malaysia,BURSA,HEXTAR,HEXTAR Berhad,C,700313333.3333334,25901.0,3.698487343760412e-05,0,1,0,0
Malaysia,BURSA,PTT,PTT Berhad,L,137682222.2222222,100.0,7.263101828687639e-07,0,1,0,0
Malaysia,BURSA,AME,AME Berhad,F,213557777.7777778,1830.0,8.56910958262661e-06,0,1,1,0
Malaysia,BURSA,PWRWELL,PWRWELL Berhad,C,83857777.77777778,31090.0,0.00037074676701293193,0,1,0,0
Malaysia,BURSA,KENERGY,KENERGY Berhad,C,56222222.222222224,18935.0,0.0003367885375494071,0,1,0,0
Malaysia,BURSA,CBHB,CBHB Berhad,C,223617777.7777778,48493.0,0.00021685664029892274,0,1,0,0
Malaysia,BURSA,DFX,DFX Berhad,J,14086666.666666666,2520.0,0.0001788925698059631,0,1,0,0
Malaysia,BURSA,PGLOBE,PGLOBE Berhad,L,116142222.22222222,1115.0,9.600298484616561e-06,0,1,0,0
Malaysia,BURSA,TOPMIX,TOPMIX Berhad,C,42886666.666666664,12937.0,0.000301655526193067,0,1,0,0
Malaysia,BURSA,DXN,DXN Berhad,C,531733333.3333333,13127.0,2.4687186559679037e-05,0,1,0,0
Malaysia,BURSA,GDB,GDB Berhad,F,87082222.22222222,364403.0,0.004184585449256131,0,1,1,0
Malaysia,BURSA,KOPI,KOPI Berhad,C,493333333.3333333,55225.0,0.00011194256756756758,0,1,0,0
Malaysia,BURSA,CHEEDING,CHEEDING Berhad,F,122246666.66666667,15396.0,0.00012594208431041063,0,1,1,0
Malaysia,BURSA,SORENTO,SORENTO Berhad,C,124222222.22222222,307.0,2.471377459749553e-06,0,1,0,0
Malaysia,BURSA,PESONA,PESONA Berhad,F,54055555.55555555,1000.0,1.8499486125385406e-05,0,1,1,0
Malaysia,BURSA,RGS,RGS Berhad,C,9633333.333333334,0.0,0.0,0,1,0,0
Malaysia,BURSA,DESTINI,DESTINI Berhad,C,35986666.666666664,1735.0,4.821230085216747e-05,0,1,0,0
Malaysia,BURSA,HLIND,HLIND Berhad,C,1224173333.3333333,2731.0,2.2308932286277544e-06,0,1,0,0
Malaysia,BURSA,IAB,IAB Berhad,C,199222222.2222222,41532.0,0.00020847071946458452,0,1,0,0
Malaysia,BURSA,HI,HI Berhad,C,246666666.66666666,16147.0,6.546081081081081e-05,0,1,0,0
Malaysia,BURSA,TEOSENG,TEOSENG Berhad,C,128671111.1111111,2148.0,1.669372387827709e-05,0,1,0,0
Malaysia,BURSA,PANDA,PANDA Berhad,J,32231111.111111112,54.0,1.675399889685604e-06,0,1,0,0
Malaysia,BURSA,SIGN,SIGN Berhad,C,197953333.33333334,35.0,1.7680934900481594e-07,0,1,0,0
Malaysia,BURSA,FIBRO,FIBRO Berhad,C,44964444.44444445,1005.0,2.2350993377483442e-05,0,1,0,0
Malaysia,BURSA,TOMEI,TOMEI Berhad,C,60675555.55555555,908.0,1.4964840316437152e-05,0,1,0,0
Malaysia,BURSA,SPTOTO,SPTOTO Berhad,C,396302222.2222222,6045.0,1.5253510227884443e-05,0,1,0,0
Malaysia,BURSA,BETA,BETA Berhad,C,56540000.0,6243.0,0.00011041740360806508,0,1,0,0
Malaysia,BURSA,KERJAYA,KERJAYA Berhad,F,681475555.5555556,7404.0,1.0864659692692979e-05,0,1,1,0
Malaysia,BURSA,ITMAX,ITMAX Berhad,J,1144042222.2222223,31948.0,2.7925542763573216e-05,0,1,0,0
Malaysia,BURSA,PETDAG,PETDAG Berhad,C,4834808888.888889,8118.0,1.6790736069540148e-06,0,1,0,0
Malaysia,BURSA,ADNEX,ADNEX Berhad,F,26111111.111111112,55088.0,0.0021097531914893615,0,1,1,0
Malaysia,BURSA,SAG,SAG Berhad,F,170000000.0,743.0,4.370588235294118e-06,0,1,1,0
Malaysia,BURSA,LHI,LHI Berhad,C,633797777.7777778,35349.0,5.577331009890992e-05,0,1,0,0
Malaysia,BURSA,PGLOBAL,PGLOBAL Berhad,C,81222222.22222222,223.0,2.745554035567715e-06,0,1,0,0
Malaysia,BURSA,OPTIMAX,OPTIMAX Berhad,Q,64593333.333333336,8926.0,0.00013818763546289607,0,1,0,0
Malaysia,BURSA,CCIB,CCIB Berhad,C,37308888.88888889,0.0,0.0,0,1,0,0
Malaysia,BURSA,DLADY,DLADY Berhad,C,450844444.4444444,27.0,5.988761829652997e-08,0,1,0,0
Malaysia,BURSA,KEYFIELD,KEYFIELD Berhad,D,255502222.2222222,1582.0,6.191726969106597e-06,0,1,0,0
Malaysia,BURSA,CHINTEK,CHINTEK Berhad,A,219271111.1111111,45.0,2.05225393221988e-07,0,1,0,0
